index,field_key,dataset_name,physical_meaning,source_device_interface,unit,measured_or_commanded,urdf_joint_name,sign,zero_offset,formula,coupling_or_mimic,evidence,verified
1098,observation.state,hand_tactile_sensor_2.raw_force_84.fz,tactile sensor 2 raw distributed force raw_idx 84 fz,xhand SDK sensor_data[2].raw_force[84].fz,,"measured sensor value, unless fallback",,,,state[1098]=sensor_data[2].raw_force[84].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1099,observation.state,hand_tactile_sensor_2.raw_force_85.fx,tactile sensor 2 raw distributed force raw_idx 85 fx,xhand SDK sensor_data[2].raw_force[85].fx,,"measured sensor value, unless fallback",,,,state[1099]=sensor_data[2].raw_force[85].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1100,observation.state,hand_tactile_sensor_2.raw_force_85.fy,tactile sensor 2 raw distributed force raw_idx 85 fy,xhand SDK sensor_data[2].raw_force[85].fy,,"measured sensor value, unless fallback",,,,state[1100]=sensor_data[2].raw_force[85].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1101,observation.state,hand_tactile_sensor_2.raw_force_85.fz,tactile sensor 2 raw distributed force raw_idx 85 fz,xhand SDK sensor_data[2].raw_force[85].fz,,"measured sensor value, unless fallback",,,,state[1101]=sensor_data[2].raw_force[85].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1102,observation.state,hand_tactile_sensor_2.raw_force_86.fx,tactile sensor 2 raw distributed force raw_idx 86 fx,xhand SDK sensor_data[2].raw_force[86].fx,,"measured sensor value, unless fallback",,,,state[1102]=sensor_data[2].raw_force[86].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1103,observation.state,hand_tactile_sensor_2.raw_force_86.fy,tactile sensor 2 raw distributed force raw_idx 86 fy,xhand SDK sensor_data[2].raw_force[86].fy,,"measured sensor value, unless fallback",,,,state[1103]=sensor_data[2].raw_force[86].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1104,observation.state,hand_tactile_sensor_2.raw_force_86.fz,tactile sensor 2 raw distributed force raw_idx 86 fz,xhand SDK sensor_data[2].raw_force[86].fz,,"measured sensor value, unless fallback",,,,state[1104]=sensor_data[2].raw_force[86].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1105,observation.state,hand_tactile_sensor_2.raw_force_87.fx,tactile sensor 2 raw distributed force raw_idx 87 fx,xhand SDK sensor_data[2].raw_force[87].fx,,"measured sensor value, unless fallback",,,,state[1105]=sensor_data[2].raw_force[87].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1106,observation.state,hand_tactile_sensor_2.raw_force_87.fy,tactile sensor 2 raw distributed force raw_idx 87 fy,xhand SDK sensor_data[2].raw_force[87].fy,,"measured sensor value, unless fallback",,,,state[1106]=sensor_data[2].raw_force[87].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1107,observation.state,hand_tactile_sensor_2.raw_force_87.fz,tactile sensor 2 raw distributed force raw_idx 87 fz,xhand SDK sensor_data[2].raw_force[87].fz,,"measured sensor value, unless fallback",,,,state[1107]=sensor_data[2].raw_force[87].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1108,observation.state,hand_tactile_sensor_2.raw_force_88.fx,tactile sensor 2 raw distributed force raw_idx 88 fx,xhand SDK sensor_data[2].raw_force[88].fx,,"measured sensor value, unless fallback",,,,state[1108]=sensor_data[2].raw_force[88].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1109,observation.state,hand_tactile_sensor_2.raw_force_88.fy,tactile sensor 2 raw distributed force raw_idx 88 fy,xhand SDK sensor_data[2].raw_force[88].fy,,"measured sensor value, unless fallback",,,,state[1109]=sensor_data[2].raw_force[88].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1110,observation.state,hand_tactile_sensor_2.raw_force_88.fz,tactile sensor 2 raw distributed force raw_idx 88 fz,xhand SDK sensor_data[2].raw_force[88].fz,,"measured sensor value, unless fallback",,,,state[1110]=sensor_data[2].raw_force[88].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1111,observation.state,hand_tactile_sensor_2.raw_force_89.fx,tactile sensor 2 raw distributed force raw_idx 89 fx,xhand SDK sensor_data[2].raw_force[89].fx,,"measured sensor value, unless fallback",,,,state[1111]=sensor_data[2].raw_force[89].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1112,observation.state,hand_tactile_sensor_2.raw_force_89.fy,tactile sensor 2 raw distributed force raw_idx 89 fy,xhand SDK sensor_data[2].raw_force[89].fy,,"measured sensor value, unless fallback",,,,state[1112]=sensor_data[2].raw_force[89].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1113,observation.state,hand_tactile_sensor_2.raw_force_89.fz,tactile sensor 2 raw distributed force raw_idx 89 fz,xhand SDK sensor_data[2].raw_force[89].fz,,"measured sensor value, unless fallback",,,,state[1113]=sensor_data[2].raw_force[89].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1114,observation.state,hand_tactile_sensor_2.raw_force_90.fx,tactile sensor 2 raw distributed force raw_idx 90 fx,xhand SDK sensor_data[2].raw_force[90].fx,,"measured sensor value, unless fallback",,,,state[1114]=sensor_data[2].raw_force[90].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1115,observation.state,hand_tactile_sensor_2.raw_force_90.fy,tactile sensor 2 raw distributed force raw_idx 90 fy,xhand SDK sensor_data[2].raw_force[90].fy,,"measured sensor value, unless fallback",,,,state[1115]=sensor_data[2].raw_force[90].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1116,observation.state,hand_tactile_sensor_2.raw_force_90.fz,tactile sensor 2 raw distributed force raw_idx 90 fz,xhand SDK sensor_data[2].raw_force[90].fz,,"measured sensor value, unless fallback",,,,state[1116]=sensor_data[2].raw_force[90].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1117,observation.state,hand_tactile_sensor_2.raw_force_91.fx,tactile sensor 2 raw distributed force raw_idx 91 fx,xhand SDK sensor_data[2].raw_force[91].fx,,"measured sensor value, unless fallback",,,,state[1117]=sensor_data[2].raw_force[91].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1118,observation.state,hand_tactile_sensor_2.raw_force_91.fy,tactile sensor 2 raw distributed force raw_idx 91 fy,xhand SDK sensor_data[2].raw_force[91].fy,,"measured sensor value, unless fallback",,,,state[1118]=sensor_data[2].raw_force[91].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1119,observation.state,hand_tactile_sensor_2.raw_force_91.fz,tactile sensor 2 raw distributed force raw_idx 91 fz,xhand SDK sensor_data[2].raw_force[91].fz,,"measured sensor value, unless fallback",,,,state[1119]=sensor_data[2].raw_force[91].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1120,observation.state,hand_tactile_sensor_2.raw_force_92.fx,tactile sensor 2 raw distributed force raw_idx 92 fx,xhand SDK sensor_data[2].raw_force[92].fx,,"measured sensor value, unless fallback",,,,state[1120]=sensor_data[2].raw_force[92].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1121,observation.state,hand_tactile_sensor_2.raw_force_92.fy,tactile sensor 2 raw distributed force raw_idx 92 fy,xhand SDK sensor_data[2].raw_force[92].fy,,"measured sensor value, unless fallback",,,,state[1121]=sensor_data[2].raw_force[92].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1122,observation.state,hand_tactile_sensor_2.raw_force_92.fz,tactile sensor 2 raw distributed force raw_idx 92 fz,xhand SDK sensor_data[2].raw_force[92].fz,,"measured sensor value, unless fallback",,,,state[1122]=sensor_data[2].raw_force[92].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1123,observation.state,hand_tactile_sensor_2.raw_force_93.fx,tactile sensor 2 raw distributed force raw_idx 93 fx,xhand SDK sensor_data[2].raw_force[93].fx,,"measured sensor value, unless fallback",,,,state[1123]=sensor_data[2].raw_force[93].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1124,observation.state,hand_tactile_sensor_2.raw_force_93.fy,tactile sensor 2 raw distributed force raw_idx 93 fy,xhand SDK sensor_data[2].raw_force[93].fy,,"measured sensor value, unless fallback",,,,state[1124]=sensor_data[2].raw_force[93].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1125,observation.state,hand_tactile_sensor_2.raw_force_93.fz,tactile sensor 2 raw distributed force raw_idx 93 fz,xhand SDK sensor_data[2].raw_force[93].fz,,"measured sensor value, unless fallback",,,,state[1125]=sensor_data[2].raw_force[93].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1126,observation.state,hand_tactile_sensor_2.raw_force_94.fx,tactile sensor 2 raw distributed force raw_idx 94 fx,xhand SDK sensor_data[2].raw_force[94].fx,,"measured sensor value, unless fallback",,,,state[1126]=sensor_data[2].raw_force[94].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1127,observation.state,hand_tactile_sensor_2.raw_force_94.fy,tactile sensor 2 raw distributed force raw_idx 94 fy,xhand SDK sensor_data[2].raw_force[94].fy,,"measured sensor value, unless fallback",,,,state[1127]=sensor_data[2].raw_force[94].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1128,observation.state,hand_tactile_sensor_2.raw_force_94.fz,tactile sensor 2 raw distributed force raw_idx 94 fz,xhand SDK sensor_data[2].raw_force[94].fz,,"measured sensor value, unless fallback",,,,state[1128]=sensor_data[2].raw_force[94].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1129,observation.state,hand_tactile_sensor_2.raw_force_95.fx,tactile sensor 2 raw distributed force raw_idx 95 fx,xhand SDK sensor_data[2].raw_force[95].fx,,"measured sensor value, unless fallback",,,,state[1129]=sensor_data[2].raw_force[95].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1130,observation.state,hand_tactile_sensor_2.raw_force_95.fy,tactile sensor 2 raw distributed force raw_idx 95 fy,xhand SDK sensor_data[2].raw_force[95].fy,,"measured sensor value, unless fallback",,,,state[1130]=sensor_data[2].raw_force[95].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1131,observation.state,hand_tactile_sensor_2.raw_force_95.fz,tactile sensor 2 raw distributed force raw_idx 95 fz,xhand SDK sensor_data[2].raw_force[95].fz,,"measured sensor value, unless fallback",,,,state[1131]=sensor_data[2].raw_force[95].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1132,observation.state,hand_tactile_sensor_2.raw_force_96.fx,tactile sensor 2 raw distributed force raw_idx 96 fx,xhand SDK sensor_data[2].raw_force[96].fx,,"measured sensor value, unless fallback",,,,state[1132]=sensor_data[2].raw_force[96].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1133,observation.state,hand_tactile_sensor_2.raw_force_96.fy,tactile sensor 2 raw distributed force raw_idx 96 fy,xhand SDK sensor_data[2].raw_force[96].fy,,"measured sensor value, unless fallback",,,,state[1133]=sensor_data[2].raw_force[96].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1134,observation.state,hand_tactile_sensor_2.raw_force_96.fz,tactile sensor 2 raw distributed force raw_idx 96 fz,xhand SDK sensor_data[2].raw_force[96].fz,,"measured sensor value, unless fallback",,,,state[1134]=sensor_data[2].raw_force[96].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1135,observation.state,hand_tactile_sensor_2.raw_force_97.fx,tactile sensor 2 raw distributed force raw_idx 97 fx,xhand SDK sensor_data[2].raw_force[97].fx,,"measured sensor value, unless fallback",,,,state[1135]=sensor_data[2].raw_force[97].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1136,observation.state,hand_tactile_sensor_2.raw_force_97.fy,tactile sensor 2 raw distributed force raw_idx 97 fy,xhand SDK sensor_data[2].raw_force[97].fy,,"measured sensor value, unless fallback",,,,state[1136]=sensor_data[2].raw_force[97].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1137,observation.state,hand_tactile_sensor_2.raw_force_97.fz,tactile sensor 2 raw distributed force raw_idx 97 fz,xhand SDK sensor_data[2].raw_force[97].fz,,"measured sensor value, unless fallback",,,,state[1137]=sensor_data[2].raw_force[97].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1138,observation.state,hand_tactile_sensor_2.raw_force_98.fx,tactile sensor 2 raw distributed force raw_idx 98 fx,xhand SDK sensor_data[2].raw_force[98].fx,,"measured sensor value, unless fallback",,,,state[1138]=sensor_data[2].raw_force[98].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1139,observation.state,hand_tactile_sensor_2.raw_force_98.fy,tactile sensor 2 raw distributed force raw_idx 98 fy,xhand SDK sensor_data[2].raw_force[98].fy,,"measured sensor value, unless fallback",,,,state[1139]=sensor_data[2].raw_force[98].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1140,observation.state,hand_tactile_sensor_2.raw_force_98.fz,tactile sensor 2 raw distributed force raw_idx 98 fz,xhand SDK sensor_data[2].raw_force[98].fz,,"measured sensor value, unless fallback",,,,state[1140]=sensor_data[2].raw_force[98].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1141,observation.state,hand_tactile_sensor_2.raw_force_99.fx,tactile sensor 2 raw distributed force raw_idx 99 fx,xhand SDK sensor_data[2].raw_force[99].fx,,"measured sensor value, unless fallback",,,,state[1141]=sensor_data[2].raw_force[99].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1142,observation.state,hand_tactile_sensor_2.raw_force_99.fy,tactile sensor 2 raw distributed force raw_idx 99 fy,xhand SDK sensor_data[2].raw_force[99].fy,,"measured sensor value, unless fallback",,,,state[1142]=sensor_data[2].raw_force[99].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1143,observation.state,hand_tactile_sensor_2.raw_force_99.fz,tactile sensor 2 raw distributed force raw_idx 99 fz,xhand SDK sensor_data[2].raw_force[99].fz,,"measured sensor value, unless fallback",,,,state[1143]=sensor_data[2].raw_force[99].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1144,observation.state,hand_tactile_sensor_2.raw_force_100.fx,tactile sensor 2 raw distributed force raw_idx 100 fx,xhand SDK sensor_data[2].raw_force[100].fx,,"measured sensor value, unless fallback",,,,state[1144]=sensor_data[2].raw_force[100].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1145,observation.state,hand_tactile_sensor_2.raw_force_100.fy,tactile sensor 2 raw distributed force raw_idx 100 fy,xhand SDK sensor_data[2].raw_force[100].fy,,"measured sensor value, unless fallback",,,,state[1145]=sensor_data[2].raw_force[100].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1146,observation.state,hand_tactile_sensor_2.raw_force_100.fz,tactile sensor 2 raw distributed force raw_idx 100 fz,xhand SDK sensor_data[2].raw_force[100].fz,,"measured sensor value, unless fallback",,,,state[1146]=sensor_data[2].raw_force[100].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1147,observation.state,hand_tactile_sensor_2.raw_force_101.fx,tactile sensor 2 raw distributed force raw_idx 101 fx,xhand SDK sensor_data[2].raw_force[101].fx,,"measured sensor value, unless fallback",,,,state[1147]=sensor_data[2].raw_force[101].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1148,observation.state,hand_tactile_sensor_2.raw_force_101.fy,tactile sensor 2 raw distributed force raw_idx 101 fy,xhand SDK sensor_data[2].raw_force[101].fy,,"measured sensor value, unless fallback",,,,state[1148]=sensor_data[2].raw_force[101].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1149,observation.state,hand_tactile_sensor_2.raw_force_101.fz,tactile sensor 2 raw distributed force raw_idx 101 fz,xhand SDK sensor_data[2].raw_force[101].fz,,"measured sensor value, unless fallback",,,,state[1149]=sensor_data[2].raw_force[101].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1150,observation.state,hand_tactile_sensor_2.raw_force_102.fx,tactile sensor 2 raw distributed force raw_idx 102 fx,xhand SDK sensor_data[2].raw_force[102].fx,,"measured sensor value, unless fallback",,,,state[1150]=sensor_data[2].raw_force[102].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1151,observation.state,hand_tactile_sensor_2.raw_force_102.fy,tactile sensor 2 raw distributed force raw_idx 102 fy,xhand SDK sensor_data[2].raw_force[102].fy,,"measured sensor value, unless fallback",,,,state[1151]=sensor_data[2].raw_force[102].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1152,observation.state,hand_tactile_sensor_2.raw_force_102.fz,tactile sensor 2 raw distributed force raw_idx 102 fz,xhand SDK sensor_data[2].raw_force[102].fz,,"measured sensor value, unless fallback",,,,state[1152]=sensor_data[2].raw_force[102].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1153,observation.state,hand_tactile_sensor_2.raw_force_103.fx,tactile sensor 2 raw distributed force raw_idx 103 fx,xhand SDK sensor_data[2].raw_force[103].fx,,"measured sensor value, unless fallback",,,,state[1153]=sensor_data[2].raw_force[103].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1154,observation.state,hand_tactile_sensor_2.raw_force_103.fy,tactile sensor 2 raw distributed force raw_idx 103 fy,xhand SDK sensor_data[2].raw_force[103].fy,,"measured sensor value, unless fallback",,,,state[1154]=sensor_data[2].raw_force[103].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1155,observation.state,hand_tactile_sensor_2.raw_force_103.fz,tactile sensor 2 raw distributed force raw_idx 103 fz,xhand SDK sensor_data[2].raw_force[103].fz,,"measured sensor value, unless fallback",,,,state[1155]=sensor_data[2].raw_force[103].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1156,observation.state,hand_tactile_sensor_2.raw_force_104.fx,tactile sensor 2 raw distributed force raw_idx 104 fx,xhand SDK sensor_data[2].raw_force[104].fx,,"measured sensor value, unless fallback",,,,state[1156]=sensor_data[2].raw_force[104].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1157,observation.state,hand_tactile_sensor_2.raw_force_104.fy,tactile sensor 2 raw distributed force raw_idx 104 fy,xhand SDK sensor_data[2].raw_force[104].fy,,"measured sensor value, unless fallback",,,,state[1157]=sensor_data[2].raw_force[104].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1158,observation.state,hand_tactile_sensor_2.raw_force_104.fz,tactile sensor 2 raw distributed force raw_idx 104 fz,xhand SDK sensor_data[2].raw_force[104].fz,,"measured sensor value, unless fallback",,,,state[1158]=sensor_data[2].raw_force[104].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1159,observation.state,hand_tactile_sensor_2.raw_force_105.fx,tactile sensor 2 raw distributed force raw_idx 105 fx,xhand SDK sensor_data[2].raw_force[105].fx,,"measured sensor value, unless fallback",,,,state[1159]=sensor_data[2].raw_force[105].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1160,observation.state,hand_tactile_sensor_2.raw_force_105.fy,tactile sensor 2 raw distributed force raw_idx 105 fy,xhand SDK sensor_data[2].raw_force[105].fy,,"measured sensor value, unless fallback",,,,state[1160]=sensor_data[2].raw_force[105].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1161,observation.state,hand_tactile_sensor_2.raw_force_105.fz,tactile sensor 2 raw distributed force raw_idx 105 fz,xhand SDK sensor_data[2].raw_force[105].fz,,"measured sensor value, unless fallback",,,,state[1161]=sensor_data[2].raw_force[105].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1162,observation.state,hand_tactile_sensor_2.raw_force_106.fx,tactile sensor 2 raw distributed force raw_idx 106 fx,xhand SDK sensor_data[2].raw_force[106].fx,,"measured sensor value, unless fallback",,,,state[1162]=sensor_data[2].raw_force[106].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1163,observation.state,hand_tactile_sensor_2.raw_force_106.fy,tactile sensor 2 raw distributed force raw_idx 106 fy,xhand SDK sensor_data[2].raw_force[106].fy,,"measured sensor value, unless fallback",,,,state[1163]=sensor_data[2].raw_force[106].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1164,observation.state,hand_tactile_sensor_2.raw_force_106.fz,tactile sensor 2 raw distributed force raw_idx 106 fz,xhand SDK sensor_data[2].raw_force[106].fz,,"measured sensor value, unless fallback",,,,state[1164]=sensor_data[2].raw_force[106].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1165,observation.state,hand_tactile_sensor_2.raw_force_107.fx,tactile sensor 2 raw distributed force raw_idx 107 fx,xhand SDK sensor_data[2].raw_force[107].fx,,"measured sensor value, unless fallback",,,,state[1165]=sensor_data[2].raw_force[107].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1166,observation.state,hand_tactile_sensor_2.raw_force_107.fy,tactile sensor 2 raw distributed force raw_idx 107 fy,xhand SDK sensor_data[2].raw_force[107].fy,,"measured sensor value, unless fallback",,,,state[1166]=sensor_data[2].raw_force[107].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1167,observation.state,hand_tactile_sensor_2.raw_force_107.fz,tactile sensor 2 raw distributed force raw_idx 107 fz,xhand SDK sensor_data[2].raw_force[107].fz,,"measured sensor value, unless fallback",,,,state[1167]=sensor_data[2].raw_force[107].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1168,observation.state,hand_tactile_sensor_2.raw_force_108.fx,tactile sensor 2 raw distributed force raw_idx 108 fx,xhand SDK sensor_data[2].raw_force[108].fx,,"measured sensor value, unless fallback",,,,state[1168]=sensor_data[2].raw_force[108].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1169,observation.state,hand_tactile_sensor_2.raw_force_108.fy,tactile sensor 2 raw distributed force raw_idx 108 fy,xhand SDK sensor_data[2].raw_force[108].fy,,"measured sensor value, unless fallback",,,,state[1169]=sensor_data[2].raw_force[108].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1170,observation.state,hand_tactile_sensor_2.raw_force_108.fz,tactile sensor 2 raw distributed force raw_idx 108 fz,xhand SDK sensor_data[2].raw_force[108].fz,,"measured sensor value, unless fallback",,,,state[1170]=sensor_data[2].raw_force[108].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1171,observation.state,hand_tactile_sensor_2.raw_force_109.fx,tactile sensor 2 raw distributed force raw_idx 109 fx,xhand SDK sensor_data[2].raw_force[109].fx,,"measured sensor value, unless fallback",,,,state[1171]=sensor_data[2].raw_force[109].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1172,observation.state,hand_tactile_sensor_2.raw_force_109.fy,tactile sensor 2 raw distributed force raw_idx 109 fy,xhand SDK sensor_data[2].raw_force[109].fy,,"measured sensor value, unless fallback",,,,state[1172]=sensor_data[2].raw_force[109].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1173,observation.state,hand_tactile_sensor_2.raw_force_109.fz,tactile sensor 2 raw distributed force raw_idx 109 fz,xhand SDK sensor_data[2].raw_force[109].fz,,"measured sensor value, unless fallback",,,,state[1173]=sensor_data[2].raw_force[109].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1174,observation.state,hand_tactile_sensor_2.raw_force_110.fx,tactile sensor 2 raw distributed force raw_idx 110 fx,xhand SDK sensor_data[2].raw_force[110].fx,,"measured sensor value, unless fallback",,,,state[1174]=sensor_data[2].raw_force[110].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1175,observation.state,hand_tactile_sensor_2.raw_force_110.fy,tactile sensor 2 raw distributed force raw_idx 110 fy,xhand SDK sensor_data[2].raw_force[110].fy,,"measured sensor value, unless fallback",,,,state[1175]=sensor_data[2].raw_force[110].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1176,observation.state,hand_tactile_sensor_2.raw_force_110.fz,tactile sensor 2 raw distributed force raw_idx 110 fz,xhand SDK sensor_data[2].raw_force[110].fz,,"measured sensor value, unless fallback",,,,state[1176]=sensor_data[2].raw_force[110].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1177,observation.state,hand_tactile_sensor_2.raw_force_111.fx,tactile sensor 2 raw distributed force raw_idx 111 fx,xhand SDK sensor_data[2].raw_force[111].fx,,"measured sensor value, unless fallback",,,,state[1177]=sensor_data[2].raw_force[111].fx,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1178,observation.state,hand_tactile_sensor_2.raw_force_111.fy,tactile sensor 2 raw distributed force raw_idx 111 fy,xhand SDK sensor_data[2].raw_force[111].fy,,"measured sensor value, unless fallback",,,,state[1178]=sensor_data[2].raw_force[111].fy,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
1179,observation.state,hand_tactile_sensor_2.raw_force_111.fz,tactile sensor 2 raw distributed force raw_idx 111 fz,xhand SDK sensor_data[2].raw_force[111].fz,,"measured sensor value, unless fallback",,,,state[1179]=sensor_data[2].raw_force[111].fz,,xhand.py copies SDK order; xhand_control_ros2.cpp copies raw_force[k].fx/fy/fz,True
